violation_address,quadrant,zipcode,lat,long
1309 RITTENHOUSE ST NW,NW,20011,38.965624,-77.030174
4839 ILLINOIS AVE NW,NW,20011,38.949489,-77.02291
717 46TH ST SE,SE,20019,38.879264,-76.935973
4812 7TH ST NE,NE,20017,38.947934,-76.997285
2331 CHESTER ST SE,SE,20020,38.862413,-76.988315
1635 WEST VIRGINIA AVE NE,NE,20002,38.908816,-76.987317
1431 IRIS ST NW,NW,20012,38.982493,-77.034863
1433 IRIS ST NW,NW,20012,38.982495,-77.035051
52 ADAMS ST NW,NW,20001,38.920014,-77.010906
2710 12TH ST NE,NE,20018,38.924505,-76.990507
844 50TH PL NE,NE,20019,38.901426,-76.928
533 FLORIDA AVE NW,NW,20001,38.915429,-77.019441
225 36TH ST NE,NE,20019,38.892933,-76.951575
1005 NORTH CAPITOL ST NE,NE,20002,38.903002,-77.008644
1330 S ST NW,NW,20009,38.913936,-77.030946
1026 5TH ST NE,NE,20002,38.903324,-76.99977
105 Q ST NW,NW,20001,38.911855,-77.012697
322 FLORIDA AVE NW,NW,20001,38.913586,-77.015979
923 8TH ST NE,NE,20002,38.902087,-76.994716
416 FARRAGUT ST NW,NW,20011,38.950874,-77.018278
1214 SAVANNAH ST SE,SE,20032,38.84322,-76.989794
4116 4TH ST NW,NW,20011,38.941961,-77.01735
631 BRANDYWINE ST SE,SE,20032,38.829898,-76.997501
4611 QUARLES ST NE,NE,20019,38.910473,-76.934529
1456 OAK ST NW,NW,20010,38.934283,-77.034757
734 TAYLOR ST NW,NW,20011,38.940698,-77.023095
419 ONEIDA PL NW,NW,20011,38.962198,-77.018924
4940 JUST ST NE,NE,20019,38.902396,-76.931093
6 HANOVER PL NW,NW,20001,38.907758,-77.009563
1404 S ST SE,SE,20020,38.868418,-76.984837
701 OTIS PL NW,NW,20010,38.934896,-77.022361
219 55TH ST NE,NE,20019,38.891942,-76.922333
3919 9TH ST NE,NE,20017,38.938645,-76.993966
1728 H ST NE,NE,20002,38.900386,-76.977952
217 K ST NE,NE,20002,38.902269,-77.0029
6433 14TH ST NW,NW,20012,38.968686,-77.03314
3220 ELY PL SE,SE,20019,38.883827,-76.960587
133 URELL PL NE,NE,20011,38.941992,-77.004743
413 JEFFERSON ST NE,NE,20011,38.95522,-76.998575
1631 NORTH CAPITOL ST NE,NE,20002,38.912377,-77.008771
915 12TH ST NE,NE,20002,38.901865,-76.989967
1416 CHAPIN ST NW,NW,20009,38.921402,-77.032922
1100 1ST ST SE,SE,20003,38.877216,-77.005456
57 O ST NW,NW,20001,38.908842,-77.010954
793 BARNABY RD SE,SE,20032,38.828857,-76.994834
4705 COLORADO AVE NW,NW,20011,38.948362,-77.040926
432 UPSHUR ST NW,NW,20011,38.9419,-77.018999
1240 QUINCY ST NW,NW,20011,38.937438,-77.028726
337 DELAFIELD PL NW,NW,20011,38.949455,-77.017046
770 GRESHAM PL NW,NW,20001,38.926259,-77.02538
344 ELM ST NW,NW,20001,38.917254,-77.017375
810 OTIS PL NW,NW,20010,38.933973,-77.024628
422 NEWTON PL NW,NW,20010,38.934014,-77.019524
166 UHLAND TER NE,NE,20002,38.917725,-77.004149
305 9TH ST NE,NE,20002,38.893814,-76.993531
807 T ST NW,NW,20001,38.915765,-77.023308
2407 15TH ST NW,NW,20009,38.92215,-77.034912
5913 GEORGIA AVE NW,NW,20011,38.961139,-77.027729
5133 ASTOR PL SE,SE,20019,38.886702,-76.926601
1921 KALORAMA RD NW,NW,20009,38.919495,-77.046073
120 VARNUM ST NE,NE,20011,38.943045,-77.004967
1401 22ND ST SE,SE,20020,38.873972,-76.975389
430 INGRAHAM ST NW,NW,20011,38.954144,-77.018859
5754 COLORADO AVE NW,NW,20011,38.96002,-77.030413
1926 15TH ST NW,NW,20009,38.91652,-77.034819
1437 CONSTITUTION AVE NE,NE,20002,38.891843,-76.984229
1147 19TH ST NE,NE,20002,38.905221,-76.975989
3924 4TH ST SE,SE,20032,38.832147,-77.000247
1410 GIRARD ST NW,NW,20009,38.92523,-77.033163
401 K ST NW,NW,20001,38.902886,-77.016456
1414 V ST NW,NW,20009,38.917902,-77.03307
1751 A ST SE,SE,20003,38.888505,-76.979367
3129 HAWTHORNE DR NE,NE,20017,38.928629,-77.007544
3153 HAWTHORNE DR NE,NE,20017,38.928941,-77.007669
57 HAWTHORNE CT NE,NE,20017,38.928357,-77.007791
3149 HAWTHORNE DR NE,NE,20017,38.928895,-77.007698
2617 42ND ST NW,NW,20007,38.924168,-77.081116
4124 EDMUNDS ST NW,NW,20007,38.924527,-77.081321
124 WILMINGTON PL SE,SE,20032,38.836643,-77.004696
1787 TRENTON PL SE,SE,20020,38.844646,-76.978084
1789 TRENTON PL SE,SE,20020,38.844641,-76.978115
2216 SOUTHERN AVE SE,SE,20020,38.844656,-76.971653
3417 STANTON RD SE,SE,20020,38.844531,-76.979239
3419 STANTON RD SE,SE,20020,38.844511,-76.979264
3427 STANTON RD SE,SE,20020,38.84444,-76.979356
3443 22ND ST SE,SE,20020,38.846597,-76.973005
3466 22ND ST SE,SE,20020,38.846459,-76.972496
3469 22ND ST SE,SE,20020,38.846077,-76.973139
3479 STANTON RD SE,SE,20020,38.843996,-76.979369
3485 22ND ST SE,SE,20020,38.84585,-76.97298
3487 STANTON RD SE,SE,20020,38.843994,-76.979242
3488 22ND ST SE,SE,20020,38.846243,-76.972564
3499 22ND ST SE,SE,20020,38.845792,-76.973069
3503 STANTON RD SE,SE,20020,38.843766,-76.979161
3507 22ND ST SE,SE,20020,38.845511,-76.973035
3515 18TH ST SE,SE,20020,38.844452,-76.978137
3517 STANTON RD SE,SE,20020,38.843809,-76.979364
3518 22ND ST SE,SE,20020,38.845895,-76.972547
3518 STANTON RD SE,SE,20020,38.844127,-76.978641
3527 STANTON RD SE,SE,20020,38.843827,-76.979588
3535 18TH ST SE,SE,20020,38.844254,-76.978085
3537 18TH ST SE,SE,20020,38.84425,-76.978117
3542 22ND ST SE,SE,20020,38.845609,-76.972541
3564 STANTON RD SE,SE,20020,38.843577,-76.978762
3567 18TH ST SE,SE,20020,38.843903,-76.977832
3575 STANTON RD SE,SE,20020,38.843288,-76.979353
3577 STANTON RD SE,SE,20020,38.843263,-76.979363
3600 22ND ST SE,SE,20020,38.845068,-76.972418
3613 22ND ST SE,SE,20020,38.84528,-76.973215
3625 22ND ST SE,SE,20020,38.845245,-76.973028
3631 22ND ST SE,SE,20020,38.844934,-76.972921
3638 22ND ST SE,SE,20020,38.844926,-76.972041
3644 22ND ST SE,SE,20020,38.844886,-76.971988
3653 22ND ST SE,SE,20020,38.844716,-76.972812
3666 22ND ST SE,SE,20020,38.844612,-76.972018
600 BARNES ST NE,NE,20019,38.90009,-76.952344
2652 MARTIN LUTHER KING JR AVE SE,SE,20020,38.856994,-76.995481
1811 24TH ST NE,NE,20002,38.914711,-76.971836
1815 24TH ST NE,NE,20002,38.914713,-76.971559
1819 24TH ST NE,NE,20002,38.914704,-76.971256
1823 24TH ST NE,NE,20002,38.914769,-76.970971
1827 24TH ST NE,NE,20002,38.914779,-76.970687
1831 24TH ST NE,NE,20002,38.914774,-76.970383
5010 SOUTHERN AVE SE,SE,20019,38.876807,-76.930346
5066 BENNING RD SE,SE,20019,38.876773,-76.930912
5078 BENNING RD SE,SE,20019,38.876486,-76.930912
1405 1ST ST NW,NW,20001,38.908816,-77.011908
2410 MARTIN LUTHER KING JR AVE SE,SE,20020,38.862355,-76.992536
324 34TH ST SE,SE,20019,38.88511,-76.957238
4257 H ST SE,SE,20019,38.878592,-76.941616
3307 ELY PL SE,SE,20019,38.883492,-76.959358
121 NEW YORK AVE NW,NW,20001,38.906204,-77.013169
562 OKLAHOMA AVE NE,NE,20002,38.897168,-76.9703
4206 EADS ST NE,NE,20019,38.896103,-76.941939
4019 D ST SE,SE,20019,38.884704,-76.946385
407 3RD ST NE,NE,20002,38.895216,-77.001795
4323 FESSENDEN ST NW,NW,20016,38.954922,-77.085425
3560 FORT LINCOLN DR NE,NE,20018,38.921992,-76.955272
1231 NEW JERSEY AVE NW,NW,20001,38.906831,-77.014918
613 P ST NW,NW,20001,38.909841,-77.020542
2412 HARTFORD ST SE,SE,20020,38.854257,-76.971341
4819 NORTH CAPITOL ST NE,NE,20011,38.949308,-77.007814
2018 CONNECTICUT AVE NW,NW,20008,38.917298,-77.047342
2920 8TH ST NE,NE,20017,38.92688,-76.995239
60 T ST NW,NW,20001,38.915364,-77.011051
3604 28TH ST NE,NE,20018,38.934383,-76.968408
1115 M ST NW,NW,20005,38.905866,-77.027892
1868 CORCORAN ST NE,NE,20002,38.912717,-76.987522
512 G ST SW,SW,20024,38.881093,-77.019288
413 M ST NE,NE,20002,38.905483,-77.000052
4401 GRANT ST NE,NE,20019,38.898201,-76.938971
1809 18TH ST SE,SE,20020,38.867878,-76.979246
1332 MORRIS RD SE,SE,20020,38.861866,-76.989443
604 6TH PL SW,SW,20024,38.881801,-77.020685
3851 HALLEY TER SE,SE,20032,38.833415,-77.007391
1105 PARK RD NW,NW,20010,38.931917,-77.028687
5521 CENTRAL AVE SE,SE,20019,38.886033,-76.920911
907 9TH ST NE,NE,20002,38.901622,-76.99349
814 MISSOURI AVE NW,NW,20011,38.959689,-77.024792
1338 HALF ST SW,SW,20024,38.873985,-77.010496
619 15TH ST NE,NE,20002,38.898529,-76.983426
822 EASTERN AVE NE,NE,20019,38.899901,-76.91876
812 RITTENHOUSE ST NW,NW,20011,38.964777,-77.025307
4200 CATHEDRAL AVE NW,NW,20016,38.929912,-77.08303
224 3RD ST SE,SE,20003,38.886186,-77.001808
1128 25TH ST NW,NW,20037,38.904767,-77.053547
2400 POMEROY RD SE,SE,20020,38.855784,-76.987202
2404 POMEROY RD SE,SE,20020,38.855349,-76.987204
2412 POMEROY RD SE,SE,20020,38.85489,-76.987405
857 XENIA ST SE,SE,20032,38.832836,-76.992098
2311 ALTAMONT PL SE,SE,20020,38.86336,-76.972294
4732 BENNING RD SE,SE,20019,38.88286,-76.933508
4715 1ST ST SW,SW,20032,38.823544,-77.006212
1440 V ST NW,NW,20009,38.917892,-77.033378
1522 RHODE ISLAND AVE NE,NE,20018,38.926108,-76.983155
7309 BLAIR RD NW,NW,20012,38.978646,-77.021774
310 RALEIGH ST SE,SE,20032,38.844192,-77.0015
5029 SHERIFF RD NE,NE,20019,38.903357,-76.929577
1347 W ST SE,SE,20020,38.864083,-76.986156
5601 2ND ST NE,NE,20011,38.958771,-77.003336
1442 INDEPENDENCE AVE SE,SE,20003,38.887783,-76.983898
16 CRITTENDEN ST NE,NE,20011,38.948401,-77.007987
3050 CLINTON ST NE,NE,20018,38.931069,-76.964917
4829 KANSAS AVE NW,NW,20011,38.949253,-77.020134
1822 PROVIDENCE ST NE,NE,20002,38.912793,-76.984966
407 58TH ST NE,NE,20019,38.894823,-76.917526
5810 DIX ST NE,NE,20019,38.894745,-76.917329
3009 13TH ST NW,NW,20009,38.928001,-77.02943
723 KENYON ST NW,NW,20010,38.930146,-77.024543
3039 Q ST NW,NW,20007,38.910734,-77.060963
420 RHODE ISLAND AVE NW,NW,20001,38.913316,-77.018172
300 62ND ST NE,NE,20019,38.893141,-76.912533
4416 GAULT PL NE,NE,20019,38.899236,-76.938271
1649 TRINIDAD AVE NE,NE,20002,38.907241,-76.983114
701 BUCHANAN ST NE,NE,20017,38.946071,-76.996851
4818 ILLINOIS AVE NW,NW,20011,38.948988,-77.023236
175 R ST NE,NE,20002,38.912318,-77.003924
1317 F ST NW,NW,20004,38.89765,-77.030395
92 HAWTHORNE CT NE,NE,20017,38.927869,-77.007211
4226 RIVER RD NW,NW,20016,38.950363,-77.082915
3421 B ST SE,SE,20019,38.887406,-76.956689
621 KENYON ST NW,NW,20010,38.930171,-77.021907
80 P ST NW,NW,20001,38.90947,-77.011612
1304 ADAMS ST NE,NE,20018,38.920167,-76.985673
1531 MONTANA AVE NE,NE,20018,38.921928,-76.982376
4234 BENNING RD NE,NE,20019,38.892784,-76.941402
3019 MASSACHUSETTS AVE SE,SE,20019,38.878821,-76.964032
3023 MASSACHUSETTS AVE SE,SE,20019,38.878747,-76.963805
1235 RANDOLPH ST NW,NW,20011,38.938853,-77.029285
200 16TH ST NE,NE,20002,38.892181,-76.982425
68 ALLISON ST NE,NE,20011,38.946836,-77.006826
138 CHESAPEAKE ST SW,SW,20032,38.828467,-77.009995
1705 HOLBROOK ST NE,NE,20002,38.906978,-76.980745
2116 YOUNG ST SE,SE,20020,38.873195,-76.975806
5410 CONNECTICUT AVE NW,NW,20015,38.961775,-77.074403
721 SHEPHERD ST NW,NW,20011,38.940001,-77.02266
1410 SHEPHERD ST NW,NW,20011,38.939536,-77.033444
2030 F ST NW,NW,20006,38.897149,-77.046263
2114 SUITLAND TER SE,SE,20020,38.862697,-76.949017
1001 RHODE ISLAND AVE NE,NE,20018,38.922441,-76.991593
1500 18TH ST SE,SE,20020,38.871854,-76.978738
3322 N ST NW,NW,20007,38.906599,-77.06709
1040 EVARTS ST NE,NE,20018,38.924562,-76.99085
1827 A ST SE,SE,20003,38.888472,-76.977894
624 19TH ST NE,NE,20002,38.897334,-76.9771
1333 BRYANT ST NE,NE,20018,38.92092,-76.987389
1245 42ND ST SE,SE,20020,38.87003,-76.943958
2773 WOODLEY PL NW,NW,20008,38.927345,-77.052255
414 FARRAGUT ST NW,NW,20011,38.950866,-77.018208
4713 4TH ST NW,NW,20011,38.947914,-77.017162
1750 L ST NE,NE,20002,38.903881,-76.978277
1310 PARK RD NW,NW,20010,38.930906,-77.030233
5124 H ST SE,SE,20019,38.878683,-76.929136
704 3RD ST NW,NW,20001,38.898358,-77.015362
1722 28TH ST SE,SE,20020,38.868562,-76.967519
416 20TH ST NE,NE,20002,38.89533,-76.97642
134 BRYANT ST NW,NW,20001,38.920824,-77.013316
712 KEARNY ST NE,NE,20017,38.930596,-76.995577
3900 D ST SE,SE,20019,38.885084,-76.947947
271 G ST SW,SW,20024,38.881958,-77.014603
1325 15TH ST NW,NW,20005,38.908601,-77.034283
58 GIRARD ST NE,NE,20002,38.926317,-77.006693
4317 HALLEY TER SE,SE,20032,38.826975,-77.006913
1742 W ST SE,SE,20020,38.862684,-76.979462
2920 R ST NW,NW,20007,38.911935,-77.058953
3519 R ST NW,NW,20007,38.913883,-77.070179
1100 VARNEY ST SE,SE,20032,38.836331,-76.989867
1424 3RD ST NW,NW,20001,38.90931,-77.015445
1750 P ST NW,NW,20036,38.909424,-77.040609
1834 MARYLAND AVE NE,NE,20002,38.90311,-76.976911
3119 13TH ST NE,NE,20017,38.929417,-76.988209
3334 PROSPECT ST NW,NW,20007,38.905808,-77.067335
732 JEFFERSON ST NE,NE,20011,38.956544,-76.994832
34 BRYANT ST NW,NW,20001,38.92109,-77.010537
839 FLORIDA AVE NE,NE,20002,38.90415,-76.993967
1740 W ST SE,SE,20020,38.862716,-76.979505
3429 B ST SE,SE,20019,38.887406,-76.956291
508 12TH ST NE,NE,20002,38.896457,-76.990497
2200 SAVANNAH ST SE,SE,20020,38.847545,-76.972999
100 DIVISION AVE NE,NE,20019,38.890947,-76.928234
634 14TH ST NE,NE,20002,38.898356,-76.985761
636 14TH ST NE,NE,20002,38.898402,-76.985756
6212 8TH ST NW,NW,20011,38.965736,-77.024456
47 SHERIDAN ST NE,NE,20011,38.966193,-77.00647
417 11TH ST NE,NE,20002,38.89531,-76.991302
1104 TRINIDAD AVE NE,NE,20002,38.901975,-76.987386
429 BUTTERNUT ST NW,NW,20012,38.973841,-77.019259
3921 HUNTINGTON ST NW,NW,20015,38.957882,-77.079049
2435 25TH ST SE,SE,20020,38.858476,-76.970231
1506 27TH ST NW,NW,20007,38.909664,-77.055594
1618 22ND ST SE,SE,20020,38.870153,-76.974682
1609 18TH ST SE,SE,20020,38.870206,-76.979256
1211 PENN ST NE,NE,20002,38.906133,-76.987155
2201 SAVANNAH ST SE,SE,20020,38.847453,-76.972162
1209 OATES ST NE,NE,20002,38.905148,-76.988011
3821 NEW HAMPSHIRE AVE NW,NW,20011,38.938297,-77.022518
6301 14TH ST NW,NW,20011,38.966359,-77.033203
5429 CONNECTICUT AVE NW,NW,20015,38.962509,-77.073713
1500 HARRY THOMAS WAY NE,NE,20002,38.91176,-77.002662
616 EVARTS ST NE,NE,20017,38.924714,-76.997674
917 VARNEY ST SE,SE,20032,38.835947,-76.990459
4429 SOUTH DAKOTA AVE NE,NE,20017,38.94344,-76.984017
3924 R ST SE,SE,20020,38.865958,-76.947081
3510 BROTHERS PL SE,SE,20032,38.840459,-77.005295
34 HAWAII AVE NE,NE,20011,38.946744,-77.007662
2923 N ST SE,SE,20019,38.874425,-76.965162
2104 SUITLAND TER SE,SE,20020,38.863036,-76.948642
1717 R ST NW,NW,20009,38.912888,-77.039287
447 IRVING ST NW,NW,20010,38.92958,-77.019285
1214 19TH ST NE,NE,20002,38.906159,-76.976491
1330 NEW HAMPSHIRE AVE NW,NW,20036,38.908169,-77.045274
1642 6TH ST NW,NW,20001,38.91232,-77.020132
4104 10TH ST NE,NE,20017,38.939989,-76.992873
3323 NASH PL SE,SE,20020,38.872141,-76.957713
1217 17TH ST NE,NE,20002,38.906241,-76.978708
4702 BROOKS ST NE,NE,20019,38.892992,-76.934528
3012 ADAMS ST NE,NE,20018,38.921545,-76.964593
1708 R ST NW,NW,20009,38.912431,-77.038987
4433 NEW HAMPSHIRE AVE NW,NW,20011,38.945067,-77.017506
4429 3RD ST NW,NW,20011,38.94518,-77.0153
1175 MORSE ST NE,NE,20002,38.9037,-76.99013
3533 WARDER ST NW,NW,20010,38.933179,-77.02036
7539 9TH ST NW,NW,20012,38.981979,-77.025144
1455 GIRARD ST NW,NW,20009,38.92559,-77.034569
3709 NEW HAMPSHIRE AVE NW,NW,20010,38.936768,-77.023672
1286 NEAL ST NE,NE,20002,38.903749,-76.986529
437 MELLON ST SE,SE,20032,38.847703,-77.001177
3706 MASSACHUSETTS AVE NW,NW,20016,38.929228,-77.074524
414 N ST NW,NW,20001,38.907076000000004,-77.016779
4712 SHERIFF RD NE,NE,20019,38.903083,-76.935261
406 16TH ST SE,SE,20003,38.883758,-76.982007
201 S ST NE,NE,20002,38.913877,-77.003245
1700 R ST SE,SE,20020,38.86968,-76.980557
1712 40TH ST SE,SE,20020,38.86527,-76.946582
2413 21ST PL NE,NE,20018,38.922043,-76.974979
2112 O ST NW,NW,20037,38.908387,-77.047229
763 IRVING ST NW,NW,20010,38.929086,-77.025639
918 8TH ST NE,NE,20002,38.901908,-76.995235
1920 GOOD HOPE RD SE,SE,20020,38.865255,-76.977382
1440 P ST NW,NW,20005,38.909499,-77.033568
1601 18TH ST SE,SE,20020,38.87058,-76.979254
910 K ST NE,NE,20002,38.90277,-76.993222
1008 N ST NW,NW,20001,38.907078,-77.026682
608 SOUTHERN AVE SE,SE,20032,38.824305,-76.99766
1339 DOWNING ST NE,NE,20018,38.92055,-76.985498
925 N ST NW,NW,20001,38.907459,-77.02511
3305 B ST SE,SE,20019,38.887377,-76.958684
1434 HARVARD ST NW,NW,20009,38.926162,-77.033652
2100 NEW YORK AVE NE,NE,20002,38.917849,-76.974172
1639 MONTELLO AVE NE,NE,20002,38.908013,-76.986251
5846 EASTERN AVE NE,NE,20011,38.960246,-76.995813
3322 14TH ST NW,NW,20010,38.930898,-77.032975
850 20TH ST NE,NE,20002,38.901537,-76.975489
854 20TH ST NE,NE,20002,38.901636,-76.975492
1009 OTIS PL NW,NW,20010,38.934748,-77.027586
1345 OAK ST NW,NW,20010,38.934039,-77.031304
1423 34TH ST NW,NW,20007,38.908495,-77.067652
1937 VALLEY TER SE,SE,20032,38.840784,-76.976709
5043 KIMI GRAY CT SE,SE,20019,38.88236,-76.931048
315 10TH ST SE,SE,20003,38.885575,-76.992885
2216 16TH ST SE,SE,20020,38.86297,-76.982417
1367 PERRY PL NW,NW,20010,38.936256,-77.032023
1327 TALBERT TER SE,SE,20020,38.860682,-76.991491
1141 OWEN PL NE,NE,20002,38.906146,-76.988722
1332 D ST NE,NE,20002,38.894969,-76.987018
924 LONGFELLOW ST NW,NW,20011,38.957151,-77.02694
3415 15TH ST SE,SE,20032,38.843774,-76.98353
3238 13TH ST SE,SE,20032,38.843682,-76.987829
3240 13TH ST SE,SE,20032,38.843592,-76.987985
3242 13TH ST SE,SE,20032,38.843558,-76.988228
2224 SAVANNAH TER SE,SE,20020,38.849313,-76.97351
2568 POMEROY RD SE,SE,20020,38.855909,-76.990937
730 51ST ST NE,NE,20019,38.899208,-76.927743
521 PEABODY ST NW,NW,20011,38.962882,-77.021196
1608 16TH ST SE,SE,20020,38.870417,-76.981963
1016 51ST ST NE,NE,20019,38.904194,-76.92649
1018 51ST ST NE,NE,20019,38.904283,-76.926478
32 T ST NW,NW,20001,38.915377,-77.01023
3578 13TH ST NW,NW,20010,38.934349,-77.02999
3033 NEW MEXICO AVE NW,NW,20016,38.928842,-77.082891
628 19TH ST NE,NE,20002,38.897427,-76.977073
1448 SMITH PL SE,SE,20032,38.845229,-76.984131
2110 38TH ST SE,SE,20020,38.863563,-76.951704
4827 8TH ST NE,NE,20017,38.948061,-76.994715
1535 1ST ST SW,SW,20024,38.871154,-77.012394
1121 H ST NE,NE,20002,38.900014,-76.990686
301 TINGEY ST SE,SE,20003,38.874707,-77.001585
5033 SHERIFF RD NE,NE,20019,38.903323,-76.929243
1228 16TH ST NE,NE,20002,38.906438,-76.980603
574 49TH PL NE,NE,20019,38.8972,-76.9317
800 4TH ST SW,SW,20024,38.880287,-77.017126
3100 CONNECTICUT AVE NW,NW,20008,38.930702,-77.056427
201 I ST NE,NE,20002,38.901087,-77.003258
506 2ND ST SE,SE,20003,38.882934,-77.003254
1901 16TH ST NW,NW,20009,38.915812,-77.036166
4246 6TH ST SE,SE,20032,38.82748,-76.998215
43 K ST NW,NW,20001,38.902789,-77.011627
5111 AYERS PL SE,SE,20019,38.888133,-76.927238
764 MORTON ST NW,NW,20010,38.931701,-77.025517
3902 COLE BLVD SE,SE,20032,38.836416,-76.991331
1324 KENYON ST NW,NW,20010,38.929417,-77.030655
1805 29TH ST SE,SE,20020,38.868303,-76.965986
1442 V ST SE,SE,20020,38.864941,-76.98415
301 G ST NE,NE,20002,38.898721,-77.001711
15 DANBURY ST SW,SW,20032,38.828195,-77.008331
2634 EVARTS ST NE,NE,20018,38.924748,-76.968277
707 MALCOLM X AVE SE,SE,20032,38.844895,-76.995425
2326 25TH ST SE,SE,20020,38.860368,-76.96958
1122 PENN ST NE,NE,20002,38.907017,-76.988236
2612 29TH ST SE,SE,20020,38.858612,-76.964988
5056 JUST ST NE,NE,20019,38.902834,-76.928529
1802 2ND ST NW,NW,20001,38.914256,-77.014427
1332 GIRARD ST NW,NW,20009,38.925523,-77.03097
4733 1ST ST SW,SW,20032,38.822288,-77.005714
4935 NEW HAMPSHIRE AVE NW,NW,20011,38.950896,-77.013175
5201 JUST ST NE,NE,20019,38.902662,-76.925078
5332 EAST CAPITOL ST NE,NE,20019,38.890039,-76.924458
4622 HANNA PL SE,SE,20019,38.87936,-76.934663
2628 TUNLAW RD NW,NW,20007,38.924351,-77.076208
27 FRANKLIN ST NE,NE,20002,38.925081,-77.007856
725 FARRAGUT ST NW,NW,20011,38.95106,-77.023147
1114 PENN ST NE,NE,20002,38.907184,-76.988633
109 VICTOR ST NE,NE,20011,38.943348,-77.005399
4273 EDSON PL NE,NE,20019,38.896616,-76.940026
2821 R ST SE,SE,20020,38.869291,-76.96657
5147 7TH ST NE,NE,20011,38.953723,-76.994855
506 FLORIDA AVE NW,NW,20001,38.914926,-77.019253
1931 CAPITOL AVE NE,NE,20002,38.912157,-76.984365
1401 BANGOR ST SE,SE,20020,38.860307,-76.987686
2400 ALABAMA AVE SE,SE,20020,38.851593,-76.971927
1234 QUEEN ST NE,NE,20002,38.906739,-76.985918
1505 GOOD HOPE RD SE,SE,20020,38.866249,-76.983113
1817 8TH ST NW,NW,20001,38.914673,-77.022687
552 LEBAUM ST SE,SE,20032,38.846985,-76.997415
601 SAVANNAH ST SE,SE,20032,38.841694,-76.998267
4019 14TH ST NW,NW,20011,38.940387,-77.032472
1826 MARYLAND AVE NE,NE,20002,38.903025,-76.977123
2008 FORT DAVIS ST SE,SE,20020,38.864108,-76.949700000000007
1104 VARNEY ST SE,SE,20032,38.836204,-76.989647
1417 MONTELLO AVE NE,NE,20002,38.905848,-76.987747
780 GIRARD ST NW,NW,20001,38.925757,-77.025344
2310 SKYLAND PL SE,SE,20020,38.860987,-76.970235
2325 SKYLAND PL SE,SE,20020,38.86114,-76.97114
2330 SKYLAND PL SE,SE,20020,38.860923,-76.970811
2005 E ST NE,NE,20002,38.895977,-76.975903
2727 29TH ST NW,NW,20008,38.924383,-77.05714
308 T ST NE,NE,20002,38.915763,-77.001593
4810 QUARLES ST NE,NE,20019,38.908997,-76.931808
2804 GAINESVILLE ST SE,SE,20020,38.85536,-76.968311
506 8TH ST NE,NE,20002,38.89644,-76.99526
1620 17TH PL SE,SE,20020,38.870046,-76.979631
1203 I ST NE,NE,20002,38.901147,-76.98996
1133 FAIRMONT ST NW,NW,20009,38.924999,-77.027992
1466 HARVARD ST NW,NW,20009,38.926151,-77.034734
1257 U ST SE,SE,20020,38.866148,-76.987658
4111 KANSAS AVE NW,NW,20011,38.941232,-77.026034
1418 SOMERSET PL NW,NW,20011,38.966656,-77.034314
218 CROMWELL TER NE,NE,20002,38.923053,-77.002798
3402 15TH ST SE,SE,20032,38.844348,-76.9831
5124 SOUTH DAKOTA AVE NE,NE,20017,38.951169,-76.995309
2605 FRANKLIN ST NE,NE,20018,38.925406,-76.969843
4656 LIVINGSTON RD SE,SE,20032,38.822244,-77.001607
1274 MEIGS PL NE,NE,20002,38.907533,-76.983905
1216 30TH ST SE,SE,20019,38.874922,-76.964525
1638 TRINIDAD AVE NE,NE,20002,38.907004,-76.984042
4121 INGOMAR ST NW,NW,20015,38.958173,-77.081779
1424 W ST NW,NW,20009,38.918908,-77.032982
1125 SPRING RD NW,NW,20010,38.936182,-77.028475
6420 14TH ST NW,NW,20012,38.968079,-77.033659
3219 GEORGIA AVE NW,NW,20010,38.930902,-77.023232
1428 NORTH CAPITOL ST NW,NW,20002,38.908868,-77.009159
601 L ST SE,SE,20003,38.877271,-76.997288
4915 3RD ST NW,NW,20011,38.950613,-77.015595
2235 12TH PL NW,NW,20009,38.920012,-77.028681
3733 BENTON ST NW,NW,20007,38.92086,-77.074969
1807 NEWTON ST NW,NW,20010,38.934374,-77.04166
502 QUACKENBOS ST NW,NW,20011,38.963615,-77.020204
619 P ST NW,NW,20001,38.909826,-77.020731
4123 4TH ST NW,NW,20011,38.941812,-77.016865
3209 E ST SE,SE,20019,38.882645,-76.960939
4654 HILLSIDE RD SE,SE,20019,38.876714,-76.931928
1126 K ST SE,SE,20003,38.878573,-76.990555
244 MADISON ST NW,NW,20011,38.958533,-77.015596
2818 28TH ST SE,SE,20020,38.855697,-76.96831
433 5TH ST SE,SE,20003,38.883381,-76.999749
3601 26TH ST NE,NE,20018,38.934264,-76.969914
1905 17TH ST SE,SE,20020,38.867014,-76.981031
1254 SIMMS PL NE,NE,20002,38.909121,-76.983657
1921 R ST SE,SE,20020,38.869316,-76.976357
5019 WARREN ST NW,NW,20016,38.944153,-77.10097
2811 CORTLAND PL NW,NW,20008,38.930213,-77.057828
1440 MERIDIAN PL NW,NW,20010,38.933517,-77.034869
1614 15TH ST NW,NW,20009,38.911676,-77.034848
3715 35TH ST NW,NW,20016,38.938931,-77.06838
3011 ONTARIO RD NW,NW,20009,38.925878,-77.043692
2829 CONNECTICUT AVE NW,NW,20008,38.927607,-77.053515
2725 CONNECTICUT AVE NW,NW,20008,38.926364,-77.05274
